Date,Region,Cohort,Format,Device,Gender,Age,Income,Spends,Impressions,Clicks,Views,Install,Registration
04-10-2024,NCR,Channels Targeting,Skip,CTV&Desktop,Both,AllAge,AllInc,₹0,6,-,-,-,-
04-10-2024,NCR,Channels Targeting,Skip,Android,Both,AllAge,AllInc,₹51,26,-,15,-,-
04-10-2024,NCR,Channels Targeting,Skip,iOS,Both,AllAge,AllInc,₹5,4,-,2,-,-
05-10-2024,NCR,Channels Targeting,Skip,CTV&Desktop,Both,AllAge,AllInc,₹5,9,-,2,-,-
05-10-2024,NCR,Channels Targeting,Skip,Android,Both,AllAge,AllInc,₹94,40,-,27,-,-
05-10-2024,NCR,Channels Targeting,Skip,iOS,Both,AllAge,AllInc,₹3,2,-,1,-,-
06-10-2024,NCR,Channels Targeting,Skip,CTV&Desktop,Both,AllAge,AllInc,₹1,4,-,1,-,-
06-10-2024,NCR,Channels Targeting,Skip,Android,Both,AllAge,AllInc,₹112,55,-,36,-,-
06-10-2024,NCR,Channels Targeting,Skip,iOS,Both,AllAge,AllInc,₹0,2,-,-,-,-
07-10-2024,NCR,Channels Targeting,Skip,Android,Both,AllAge,AllInc,₹42,29,-,22,-,-
30-09-2024,NCR,Channels Targeting,Skip,Android,Males,2544,T50Inc,₹1,3,-,1,-,-
01-10-2024,NCR,Channels Targeting,Skip,Android,Males,2544,T50Inc,₹1,7,-,1,-,-
02-10-2024,NCR,Channels Targeting,Skip,Android,Males,2544,T50Inc,₹7,13,-,4,-,-
03-10-2024,NCR,Channels Targeting,Skip,Android,Males,2544,T50Inc,₹5,11,-,4,-,-
04-10-2024,NCR,Channels Targeting,Skip,Android,Males,2544,T50Inc,₹4,16,-,3,-,-
05-10-2024,NCR,Channels Targeting,Skip,Android,Males,2544,T50Inc,₹3,6,-,1,-,-
06-10-2024,NCR,Channels Targeting,Skip,Android,Males,2544,T50Inc,₹2,2,-,1,-,-
29-09-2024,NCR,Channels Targeting,Skip,CTV&Desktop,Males,4554,AllInc,₹0,1,-,-,-,-
29-09-2024,NCR,Channels Targeting,Skip,Android,Males,4554,AllInc,₹0,1,-,-,-,-
30-09-2024,NCR,Channels Targeting,Skip,CTV&Desktop,Males,4554,AllInc,₹45,153,-,36,-,-
30-09-2024,NCR,Channels Targeting,Skip,Android,Males,4554,AllInc,₹11,91,-,9,-,-
01-10-2024,NCR,Channels Targeting,Skip,CTV&Desktop,Males,4554,AllInc,₹66,408,-,76,-,-
01-10-2024,NCR,Channels Targeting,Skip,Android,Males,4554,AllInc,₹30,170,-,27,-,-
02-10-2024,NCR,Channels Targeting,Skip,CTV&Desktop,Males,4554,AllInc,₹113,546,-,136,-,-
02-10-2024,NCR,Channels Targeting,Skip,Android,Males,4554,AllInc,₹25,201,-,27,-,-
03-10-2024,NCR,Channels Targeting,Skip,CTV&Desktop,Males,4554,AllInc,₹114,472,1,123,-,-
03-10-2024,NCR,Channels Targeting,Skip,Android,Males,4554,AllInc,₹82,504,4,74,-,-
04-10-2024,NCR,Channels Targeting,Skip,CTV&Desktop,Males,4554,AllInc,₹82,401,1,88,-,-
04-10-2024,NCR,Channels Targeting,Skip,Android,Males,4554,AllInc,₹140,615,2,121,-,-
05-10-2024,NCR,Channels Targeting,Skip,CTV&Desktop,Males,4554,AllInc,₹187,450,1,129,-,-
05-10-2024,NCR,Channels Targeting,Skip,Android,Males,4554,AllInc,₹109,496,6,89,-,-
06-10-2024,NCR,Channels Targeting,Skip,CTV&Desktop,Males,4554,AllInc,₹77,161,-,51,-,-
06-10-2024,NCR,Channels Targeting,Skip,Android,Males,4554,AllInc,₹64,334,4,51,-,-
07-10-2024,NCR,Channels Targeting,Skip,Android,Males,4554,AllInc,₹37,91,1,31,-,-
29-09-2024,NCR,Search Targeting,NoSkip,iOS,Females,2554,AllInc,₹466,"1,935",2,-,-,-
30-09-2024,NCR,Search Targeting,NoSkip,iOS,Females,2554,AllInc,₹718,"2,794",3,-,-,-
01-10-2024,NCR,Search Targeting,NoSkip,iOS,Females,2554,AllInc,"₹2,811","8,379",22,-,-,-
02-10-2024,NCR,Search Targeting,NoSkip,iOS,Females,2554,AllInc,"₹3,115","9,463",28,-,1,1
03-10-2024,NCR,Search Targeting,NoSkip,iOS,Females,2554,AllInc,"₹2,651","8,016",19,-,-,-
04-10-2024,NCR,Search Targeting,NoSkip,iOS,Females,2554,AllInc,"₹2,431","7,385",15,-,-,-
05-10-2024,NCR,Search Targeting,NoSkip,iOS,Females,2554,AllInc,₹567,"2,200",5,-,-,-
06-10-2024,NCR,Search Targeting,NoSkip,iOS,Females,2554,AllInc,₹261,"1,073",-,-,-,-
07-10-2024,NCR,Search Targeting,NoSkip,iOS,Females,2554,AllInc,₹15,79,1,-,-,-
29-09-2024,NCR,Search Targeting,NoSkip,CTV&Desktop,Females,2554,T50Inc,"₹1,079","1,965",1,-,-,-
30-09-2024,NCR,Search Targeting,NoSkip,CTV&Desktop,Females,2554,T50Inc,"₹2,730","4,220",5,-,-,-
30-09-2024,NCR,Search Targeting,NoSkip,Android,Females,2554,T50Inc,"₹4,948","22,715",179,-,1,-
01-10-2024,NCR,Search Targeting,NoSkip,CTV&Desktop,Females,2554,T50Inc,"₹7,133","9,143",13,-,-,-
01-10-2024,NCR,Search Targeting,NoSkip,Android,Females,2554,T50Inc,"₹8,818","35,077",226,-,2,-
02-10-2024,NCR,Search Targeting,NoSkip,CTV&Desktop,Females,2554,T50Inc,"₹6,022","7,909",7,-,-,-
02-10-2024,NCR,Search Targeting,NoSkip,Android,Females,2554,T50Inc,"₹5,964","29,755",200,-,1,1
03-10-2024,NCR,Search Targeting,NoSkip,CTV&Desktop,Females,2554,T50Inc,"₹4,482","5,873",4,-,-,-
03-10-2024,NCR,Search Targeting,NoSkip,Android,Females,2554,T50Inc,"₹5,231","26,330",170,-,1,1
04-10-2024,NCR,Search Targeting,NoSkip,CTV&Desktop,Females,2554,T50Inc,"₹5,974","7,864",5,-,-,-
04-10-2024,NCR,Search Targeting,NoSkip,Android,Females,2554,T50Inc,"₹4,764","24,488",142,-,2,2
05-10-2024,NCR,Search Targeting,NoSkip,CTV&Desktop,Females,2554,T50Inc,"₹1,619","2,862",3,-,-,-
05-10-2024,NCR,Search Targeting,NoSkip,Android,Females,2554,T50Inc,"₹1,500","10,423",79,-,-,-
06-10-2024,NCR,Search Targeting,NoSkip,CTV&Desktop,Females,2554,T50Inc,₹373,714,-,-,-,-
06-10-2024,NCR,Search Targeting,NoSkip,Android,Females,2554,T50Inc,₹450,"3,290",10,-,-,-
07-10-2024,NCR,Search Targeting,NoSkip,CTV&Desktop,Females,2554,T50Inc,₹76,148,-,-,-,-
07-10-2024,NCR,Search Targeting,NoSkip,Android,Females,2554,T50Inc,₹31,304,1,-,-,-
02-09-2024,NCR,Search Targeting,NoSkip,Android,Males,3544,T30Inc,₹388,"1,682",11,-,-,-
03-09-2024,NCR,Search Targeting,NoSkip,Android,Males,3544,T30Inc,"₹20,247","40,742",368,-,2,3
04-09-2024,NCR,Search Targeting,NoSkip,Android,Males,3544,T30Inc,"₹25,610","38,231",320,-,12,5
05-09-2024,NCR,Search Targeting,NoSkip,Android,Males,3544,T30Inc,"₹45,393","66,364",584,-,11,12
06-09-2024,NCR,Search Targeting,NoSkip,Android,Males,3544,T30Inc,"₹21,503","32,112",211,-,9,17
07-09-2024,NCR,Search Targeting,NoSkip,Android,Males,3544,T30Inc,"₹13,707","19,663",154,-,5,3
14-09-2024,NCR,Search Targeting,NoSkip,Android,Males,3544,T30Inc,"₹25,170","109,129",901,-,7,6
15-09-2024,NCR,Search Targeting,NoSkip,Android,Males,3544,T30Inc,"₹33,809","164,286","1,333",-,13,7
16-09-2024,NCR,Search Targeting,NoSkip,Android,Males,3544,T30Inc,"₹14,126","80,263",638,-,9,6
17-09-2024,NCR,Search Targeting,NoSkip,Android,Males,3544,T30Inc,"₹6,705","47,146",353,-,3,-
18-09-2024,NCR,Search Targeting,NoSkip,Android,Males,3544,T30Inc,"₹3,803","30,927",199,-,4,-
19-09-2024,NCR,Search Targeting,NoSkip,Android,Males,3544,T30Inc,"₹3,679","30,971",200,-,1,1
20-09-2024,NCR,Search Targeting,NoSkip,Android,Males,3544,T30Inc,"₹3,766","31,964",167,-,2,-
21-09-2024,NCR,Search Targeting,NoSkip,Android,Males,3544,T30Inc,₹437,"4,580",23,-,-,-
22-09-2024,NCR,Search Targeting,NoSkip,Android,Males,3544,T30Inc,₹877,"7,635",46,-,-,-
23-09-2024,NCR,Search Targeting,NoSkip,Android,Males,3544,T30Inc,"₹2,325","21,967",121,-,-,2
24-09-2024,NCR,Search Targeting,NoSkip,Android,Males,3544,T30Inc,"₹2,207","19,732",92,-,1,1
25-09-2024,NCR,Search Targeting,NoSkip,Android,Males,3544,T30Inc,₹125,"1,423",6,-,-,-
26-09-2024,NCR,Search Targeting,NoSkip,Android,Males,3544,T30Inc,₹669,"6,084",43,-,1,-
27-09-2024,NCR,Search Targeting,NoSkip,Android,Males,3544,T30Inc,₹105,"1,261",9,-,-,-
29-09-2024,NCR,Search Targeting,NoSkip,iOS,Males,4554,AllInc,₹61,290,1,-,-,-
30-09-2024,NCR,Search Targeting,NoSkip,iOS,Males,4554,AllInc,"₹3,986","8,222",22,-,-,-
01-10-2024,NCR,Search Targeting,NoSkip,iOS,Males,4554,AllInc,"₹7,308","12,066",38,-,-,-
02-10-2024,NCR,Search Targeting,NoSkip,iOS,Males,4554,AllInc,"₹7,122","11,685",33,-,-,-
03-10-2024,NCR,Search Targeting,NoSkip,iOS,Males,4554,AllInc,"₹5,813","8,998",28,-,1,-
04-10-2024,NCR,Search Targeting,NoSkip,iOS,Males,4554,AllInc,"₹5,460","8,843",20,-,-,-
05-10-2024,NCR,Search Targeting,NoSkip,iOS,Males,4554,AllInc,"₹2,414","5,157",16,-,-,-
06-10-2024,NCR,Search Targeting,NoSkip,iOS,Males,4554,AllInc,"₹1,054","2,561",6,-,-,-
07-10-2024,NCR,Search Targeting,NoSkip,iOS,Males,4554,AllInc,₹227,636,-,-,-,-
29-09-2024,NCR,Search Targeting,NoSkip,CTV&Desktop,Males,4554,T30Inc,"₹1,388","2,476",3,-,-,-
30-09-2024,NCR,Search Targeting,NoSkip,CTV&Desktop,Males,4554,T30Inc,"₹2,838","4,605",2,-,-,-
30-09-2024,NCR,Search Targeting,NoSkip,Android,Males,4554,T30Inc,"₹5,353","25,840",204,-,-,-
01-10-2024,NCR,Search Targeting,NoSkip,CTV&Desktop,Males,4554,T30Inc,"₹5,263","6,429",3,-,-,-
01-10-2024,NCR,Search Targeting,NoSkip,Android,Males,4554,T30Inc,"₹12,696","55,268",367,-,4,-
02-10-2024,NCR,Search Targeting,NoSkip,CTV&Desktop,Males,4554,T30Inc,"₹4,341","5,859",5,-,-,-
02-10-2024,NCR,Search Targeting,NoSkip,Android,Males,4554,T30Inc,"₹9,253","46,827",309,-,3,2
03-10-2024,NCR,Search Targeting,NoSkip,CTV&Desktop,Males,4554,T30Inc,"₹2,616","3,296",3,-,-,-
03-10-2024,NCR,Search Targeting,NoSkip,Android,Males,4554,T30Inc,"₹6,943","35,047",217,-,1,-
04-10-2024,NCR,Search Targeting,NoSkip,CTV&Desktop,Males,4554,T30Inc,"₹3,782","4,953",6,-,-,-
04-10-2024,NCR,Search Targeting,NoSkip,Android,Males,4554,T30Inc,"₹6,109","30,985",207,-,2,1
05-10-2024,NCR,Search Targeting,NoSkip,CTV&Desktop,Males,4554,T30Inc,"₹1,233","2,250",3,-,-,-
05-10-2024,NCR,Search Targeting,NoSkip,Android,Males,4554,T30Inc,"₹3,609","21,584",174,-,1,-
06-10-2024,NCR,Search Targeting,NoSkip,CTV&Desktop,Males,4554,T30Inc,₹327,672,-,-,-,-
06-10-2024,NCR,Search Targeting,NoSkip,Android,Males,4554,T30Inc,₹911,"5,764",35,-,-,-
07-10-2024,NCR,Search Targeting,NoSkip,CTV&Desktop,Males,4554,T30Inc,₹86,198,-,-,-,-
07-10-2024,NCR,Search Targeting,NoSkip,Android,Males,4554,T30Inc,₹138,"1,098",6,-,-,-
01-09-2024,NCR,Search Targeting,NoSkip,CTV&Desktop,Males,AllAge,T50Inc,₹0,1,-,-,-,-
02-09-2024,NCR,Search Targeting,NoSkip,CTV&Desktop,Males,AllAge,T50Inc,₹3,13,-,-,-,-
03-09-2024,NCR,Search Targeting,NoSkip,CTV&Desktop,Males,AllAge,T50Inc,₹36,132,-,-,-,-
04-09-2024,NCR,Search Targeting,NoSkip,CTV&Desktop,Males,AllAge,T50Inc,₹967,"2,594",5,-,-,-
05-09-2024,NCR,Search Targeting,NoSkip,CTV&Desktop,Males,AllAge,T50Inc,"₹1,360","3,740",9,-,-,-
06-09-2024,NCR,Search Targeting,NoSkip,CTV&Desktop,Males,AllAge,T50Inc,"₹4,207","7,964",13,-,-,-
07-09-2024,NCR,Search Targeting,NoSkip,CTV&Desktop,Males,AllAge,T50Inc,"₹12,092","23,019",31,-,-,-
08-09-2024,NCR,Search Targeting,NoSkip,CTV&Desktop,Males,AllAge,T50Inc,"₹23,809","43,157",56,-,-,-
09-09-2024,NCR,Search Targeting,NoSkip,CTV&Desktop,Males,AllAge,T50Inc,"₹12,277","31,115",30,-,-,-
10-09-2024,NCR,Search Targeting,NoSkip,CTV&Desktop,Males,AllAge,T50Inc,"₹16,834","37,359",43,-,-,-
11-09-2024,NCR,Search Targeting,NoSkip,CTV&Desktop,Males,AllAge,T50Inc,"₹11,262","26,905",24,-,-,-
12-09-2024,NCR,Search Targeting,NoSkip,CTV&Desktop,Males,AllAge,T50Inc,"₹9,221","23,000",21,-,-,-
13-09-2024,NCR,Search Targeting,NoSkip,CTV&Desktop,Males,AllAge,T50Inc,"₹4,533","11,223",12,-,-,-
14-09-2024,NCR,Search Targeting,NoSkip,CTV&Desktop,Males,AllAge,T50Inc,₹0,-,-,-,-,-
17-09-2024,NCR,Search Targeting,NoSkip,CTV&Desktop,Males,AllAge,T50Inc,"₹1,748","5,506",2,-,-,-
18-09-2024,NCR,Search Targeting,NoSkip,CTV&Desktop,Males,AllAge,T50Inc,"₹11,950","31,033",36,-,-,-
19-09-2024,NCR,Search Targeting,NoSkip,CTV&Desktop,Males,AllAge,T50Inc,"₹14,369","27,589",35,-,-,-
20-09-2024,NCR,Search Targeting,NoSkip,CTV&Desktop,Males,AllAge,T50Inc,"₹21,371","37,798",40,-,-,-
21-09-2024,NCR,Search Targeting,NoSkip,CTV&Desktop,Males,AllAge,T50Inc,"₹20,045","32,950",36,-,-,-
22-09-2024,NCR,Search Targeting,NoSkip,CTV&Desktop,Males,AllAge,T50Inc,"₹29,773","39,299",35,-,-,-
23-09-2024,NCR,Search Targeting,NoSkip,CTV&Desktop,Males,AllAge,T50Inc,"₹15,762","25,255",27,-,-,-
24-09-2024,NCR,Search Targeting,NoSkip,CTV&Desktop,Males,AllAge,T50Inc,"₹8,728","14,885",19,-,-,-
25-09-2024,NCR,Search Targeting,NoSkip,CTV&Desktop,Males,AllAge,T50Inc,"₹6,548","12,388",17,-,-,-
26-09-2024,NCR,Search Targeting,NoSkip,CTV&Desktop,Males,AllAge,T50Inc,"₹4,819","9,614",9,-,-,-
27-09-2024,NCR,Search Targeting,NoSkip,CTV&Desktop,Males,AllAge,T50Inc,"₹4,473","8,803",3,-,-,-
28-09-2024,NCR,Search Targeting,NoSkip,CTV&Desktop,Males,AllAge,T50Inc,₹0,-,-,-,-,-
01-09-2024,NCR,Search Targeting,NoSkip,Android,Males,AllAge,T50Inc,₹0,2,-,-,-,-
02-09-2024,NCR,Search Targeting,NoSkip,Android,Males,AllAge,T50Inc,₹788,"3,207",27,-,-,-
03-09-2024,NCR,Search Targeting,NoSkip,Android,Males,AllAge,T50Inc,"₹26,220","53,552",429,-,14,10
04-09-2024,NCR,Search Targeting,NoSkip,Android,Males,AllAge,T50Inc,"₹35,826","53,273",451,-,17,18
05-09-2024,NCR,Search Targeting,NoSkip,Android,Males,AllAge,T50Inc,"₹59,330","86,803",728,-,30,28
06-09-2024,NCR,Search Targeting,NoSkip,Android,Males,AllAge,T50Inc,"₹28,964","43,832",312,-,17,17
07-09-2024,NCR,Search Targeting,NoSkip,Android,Males,AllAge,T50Inc,"₹35,167","68,508",540,-,20,20
08-09-2024,NCR,Search Targeting,NoSkip,Android,Males,AllAge,T50Inc,"₹75,776","172,324","1,361",-,29,32
09-09-2024,NCR,Search Targeting,NoSkip,Android,Males,AllAge,T50Inc,"₹17,623","130,007",950,-,9,7
10-09-2024,NCR,Search Targeting,NoSkip,Android,Males,AllAge,T50Inc,"₹4,279","32,417",192,-,5,4
15-09-2024,NCR,Search Targeting,NoSkip,Android,Males,AllAge,T50Inc,"₹1,892","8,196",72,-,-,-
16-09-2024,NCR,Search Targeting,NoSkip,Android,Males,AllAge,T50Inc,"₹3,931","22,945",234,-,2,1
17-09-2024,NCR,Search Targeting,NoSkip,Android,Males,AllAge,T50Inc,"₹3,538","21,683",176,-,1,1
18-09-2024,NCR,Search Targeting,NoSkip,Android,Males,AllAge,T50Inc,"₹1,235","10,254",59,-,2,1
19-09-2024,NCR,Search Targeting,NoSkip,Android,Males,AllAge,T50Inc,₹926,"7,757",35,-,-,-
20-09-2024,NCR,Search Targeting,NoSkip,Android,Males,AllAge,T50Inc,₹756,"6,379",13,-,-,-
21-09-2024,NCR,Search Targeting,NoSkip,Android,Males,AllAge,T50Inc,₹114,"1,244",4,-,-,-
22-09-2024,NCR,Search Targeting,NoSkip,Android,Males,AllAge,T50Inc,₹372,"3,253",14,-,-,-
23-09-2024,NCR,Search Targeting,NoSkip,Android,Males,AllAge,T50Inc,"₹1,364","12,619",69,-,1,-
24-09-2024,NCR,Search Targeting,NoSkip,Android,Males,AllAge,T50Inc,"₹1,161","10,271",35,-,1,-
25-09-2024,NCR,Search Targeting,NoSkip,Android,Males,AllAge,T50Inc,₹61,751,5,-,-,-
26-09-2024,NCR,Search Targeting,NoSkip,Android,Males,AllAge,T50Inc,₹316,"2,886",12,-,-,-
27-09-2024,NCR,Search Targeting,NoSkip,Android,Males,AllAge,T50Inc,₹68,799,5,-,-,-
29-09-2024,NCR,Search Targeting,Skip,iOS,Females,2554,AllInc,"₹1,359","3,996",10,"1,724",-,-
30-09-2024,NCR,Search Targeting,Skip,iOS,Females,2554,AllInc,"₹1,922","4,633",11,"2,198",-,-
01-10-2024,NCR,Search Targeting,Skip,iOS,Females,2554,AllInc,"₹3,890","8,692",31,"3,682",-,-
02-10-2024,NCR,Search Targeting,Skip,iOS,Females,2554,AllInc,"₹3,562","8,299",26,"3,486",-,-
03-10-2024,NCR,Search Targeting,Skip,iOS,Females,2554,AllInc,"₹2,940","6,624",20,"2,839",-,-
04-10-2024,NCR,Search Targeting,Skip,iOS,Females,2554,AllInc,"₹3,649","8,289",24,"3,464",-,-
05-10-2024,NCR,Search Targeting,Skip,iOS,Females,2554,AllInc,"₹2,816","6,646",18,"2,982",-,-
06-10-2024,NCR,Search Targeting,Skip,iOS,Females,2554,AllInc,"₹1,315","3,343",9,"1,625",-,-
07-10-2024,NCR,Search Targeting,Skip,iOS,Females,2554,AllInc,₹456,"1,193",2,630,-,-
30-09-2024,NCR,Search Targeting,Skip,Android,Females,2554,T50Inc,"₹8,528","30,903",223,"11,987",-,-
01-10-2024,NCR,Search Targeting,Skip,Android,Females,2554,T50Inc,"₹9,373","28,150",203,"11,892",2,1
02-10-2024,NCR,Search Targeting,Skip,Android,Females,2554,T50Inc,"₹7,568","24,830",161,"10,156",2,-
03-10-2024,NCR,Search Targeting,Skip,Android,Females,2554,T50Inc,"₹8,363","26,078",158,"11,160",-,2
04-10-2024,NCR,Search Targeting,Skip,Android,Females,2554,T50Inc,"₹9,053","30,668",209,"12,184",3,1
05-10-2024,NCR,Search Targeting,Skip,Android,Females,2554,T50Inc,"₹5,591","22,613",133,"10,150",2,-
06-10-2024,NCR,Search Targeting,Skip,Android,Females,2554,T50Inc,"₹2,791","11,271",66,"5,962",4,2
07-10-2024,NCR,Search Targeting,Skip,Android,Females,2554,T50Inc,₹919,"3,565",22,"2,023",1,-
29-09-2024,NCR,Search Targeting,Skip,CTV&Desktop,Females,2554,T50Inc,₹132,299,1,155,-,-
30-09-2024,NCR,Search Targeting,Skip,CTV&Desktop,Females,2554,T50Inc,"₹1,178","2,277",7,"1,261",-,-
01-10-2024,NCR,Search Targeting,Skip,CTV&Desktop,Females,2554,T50Inc,"₹1,124","1,893",5,932,-,-
02-10-2024,NCR,Search Targeting,Skip,CTV&Desktop,Females,2554,T50Inc,₹960,"1,682",2,829,-,-
03-10-2024,NCR,Search Targeting,Skip,CTV&Desktop,Females,2554,T50Inc,₹728,"1,232",2,609,-,-
04-10-2024,NCR,Search Targeting,Skip,CTV&Desktop,Females,2554,T50Inc,"₹1,370","2,411",1,"1,192",-,-
05-10-2024,NCR,Search Targeting,Skip,CTV&Desktop,Females,2554,T50Inc,"₹1,316","2,647",4,"1,212",-,-
06-10-2024,NCR,Search Targeting,Skip,CTV&Desktop,Females,2554,T50Inc,₹579,"1,221",2,656,-,-
07-10-2024,NCR,Search Targeting,Skip,CTV&Desktop,Females,2554,T50Inc,₹187,402,-,242,-,-
01-09-2024,NCR,Search Targeting,Skip,CTV&Desktop,Both,AllAge,T50Inc,₹155,"1,199",-,212,-,-
02-09-2024,NCR,Search Targeting,Skip,CTV&Desktop,Both,AllAge,T50Inc,₹89,639,-,196,-,-
03-09-2024,NCR,Search Targeting,Skip,CTV&Desktop,Both,AllAge,T50Inc,₹79,785,-,190,-,-
04-09-2024,NCR,Search Targeting,Skip,CTV&Desktop,Both,AllAge,T50Inc,"₹27,376","185,522",74,"49,179",-,-
05-09-2024,NCR,Search Targeting,Skip,CTV&Desktop,Both,AllAge,T50Inc,"₹47,341","351,301",104,"122,881",-,1
06-09-2024,NCR,Search Targeting,Skip,CTV&Desktop,Both,AllAge,T50Inc,"₹116,595","539,756",185,"157,990",-,-
07-09-2024,NCR,Search Targeting,Skip,CTV&Desktop,Both,AllAge,T50Inc,"₹196,079","601,582",230,"181,028",-,-
08-09-2024,NCR,Search Targeting,Skip,CTV&Desktop,Both,AllAge,T50Inc,"₹107,159","264,198",158,"73,866",-,-
09-09-2024,NCR,Search Targeting,Skip,CTV&Desktop,Both,AllAge,T50Inc,"₹81,706","249,564",161,"65,629",-,-
10-09-2024,NCR,Search Targeting,Skip,CTV&Desktop,Both,AllAge,T50Inc,"₹86,511","241,528",161,"72,572",-,-
11-09-2024,NCR,Search Targeting,Skip,CTV&Desktop,Both,AllAge,T50Inc,"₹48,230","168,247",112,"44,606",-,-
12-09-2024,NCR,Search Targeting,Skip,CTV&Desktop,Both,AllAge,T50Inc,"₹11,682","69,240",38,"17,996",-,-
13-09-2024,NCR,Search Targeting,Skip,CTV&Desktop,Both,AllAge,T50Inc,"₹6,971","50,803",35,"18,324",-,-
28-09-2024,NCR,Search Targeting,Skip,CTV&Desktop,Both,AllAge,T50Inc,"₹35,823","166,259",87,"43,008",-,-
29-09-2024,NCR,Search Targeting,Skip,CTV&Desktop,Both,AllAge,T50Inc,"₹40,474","196,586",101,"76,438",-,1
30-09-2024,NCR,Search Targeting,Skip,CTV&Desktop,Both,AllAge,T50Inc,"₹13,520","115,212",73,"32,394",-,-
01-10-2024,NCR,Search Targeting,Skip,CTV&Desktop,Both,AllAge,T50Inc,"₹10,107","90,258",46,"39,187",-,-
02-10-2024,NCR,Search Targeting,Skip,CTV&Desktop,Both,AllAge,T50Inc,"₹5,473","67,708",32,"26,888",-,-
03-10-2024,NCR,Search Targeting,Skip,CTV&Desktop,Both,AllAge,T50Inc,"₹4,520","54,454",21,"25,003",-,-
04-10-2024,NCR,Search Targeting,Skip,CTV&Desktop,Both,AllAge,T50Inc,"₹3,994","49,042",27,"21,967",-,-
05-10-2024,NCR,Search Targeting,Skip,CTV&Desktop,Both,AllAge,T50Inc,"₹1,451","17,436",7,"8,399",-,-
06-10-2024,NCR,Search Targeting,Skip,CTV&Desktop,Both,AllAge,T50Inc,₹56,"1,236",1,202,-,-
07-10-2024,NCR,Search Targeting,Skip,CTV&Desktop,Both,AllAge,T50Inc,₹104,"2,036",-,"1,128",-,-
14-09-2024,NCR,Search Targeting,Skip,Android,Males,2534,T30Inc,₹12,79,2,55,-,-
15-09-2024,NCR,Search Targeting,Skip,Android,Males,2534,T30Inc,"₹3,700","17,359",68,"7,500",-,-
16-09-2024,NCR,Search Targeting,Skip,Android,Males,2534,T30Inc,"₹9,580","40,547",220,"14,236",6,7
17-09-2024,NCR,Search Targeting,Skip,Android,Males,2534,T30Inc,"₹8,294","27,600",137,"10,191",3,3
18-09-2024,NCR,Search Targeting,Skip,Android,Males,2534,T30Inc,"₹7,226","20,664",112,"7,304",2,1
19-09-2024,NCR,Search Targeting,Skip,Android,Males,2534,T30Inc,"₹2,819","7,482",36,"3,020",1,2
20-09-2024,NCR,Search Targeting,Skip,Android,Males,2534,T30Inc,₹976,"3,895",20,"1,611",-,-
21-09-2024,NCR,Search Targeting,Skip,Android,Males,2534,T30Inc,₹0,-,-,-,1,-
29-09-2024,NCR,Search Targeting,Skip,Android,Males,2534,T30Inc,₹37,381,2,62,-,-
30-09-2024,NCR,Search Targeting,Skip,Android,Males,2534,T30Inc,"₹3,749","18,870",123,"6,201",-,-
01-10-2024,NCR,Search Targeting,Skip,Android,Males,2534,T30Inc,"₹4,967","23,986",167,"7,069",-,-
02-10-2024,NCR,Search Targeting,Skip,Android,Males,2534,T30Inc,"₹5,248","27,639",175,"8,072",3,1
03-10-2024,NCR,Search Targeting,Skip,Android,Males,2534,T30Inc,"₹2,100","9,934",60,"3,455",1,-
04-10-2024,NCR,Search Targeting,Skip,Android,Males,2534,T30Inc,"₹7,189","39,160",254,"12,843",-,1
05-10-2024,NCR,Search Targeting,Skip,Android,Males,2534,T30Inc,"₹2,291","14,046",74,"6,021",1,-
06-10-2024,NCR,Search Targeting,Skip,Android,Males,2534,T30Inc,₹768,"4,634",16,"2,409",-,-
07-10-2024,NCR,Search Targeting,Skip,Android,Males,2534,T30Inc,₹129,785,1,537,-,-
14-09-2024,NCR,Search Targeting,Skip,Android,Males,3544,T30Inc,₹5,38,-,27,-,-
29-09-2024,NCR,Search Targeting,Skip,Android,Males,3544,T30Inc,₹457,"4,020",34,787,-,-
30-09-2024,NCR,Search Targeting,Skip,Android,Males,3544,T30Inc,"₹9,948","58,213",377,"16,929",1,-
01-10-2024,NCR,Search Targeting,Skip,Android,Males,3544,T30Inc,"₹6,597","32,826",220,"10,875",5,1
02-10-2024,NCR,Search Targeting,Skip,Android,Males,3544,T30Inc,"₹3,096","15,493",83,"5,531",2,2
03-10-2024,NCR,Search Targeting,Skip,Android,Males,3544,T30Inc,"₹1,340","5,935",40,"2,401",2,1
04-10-2024,NCR,Search Targeting,Skip,Android,Males,3544,T30Inc,"₹5,917","32,587",172,"11,892",2,1
05-10-2024,NCR,Search Targeting,Skip,Android,Males,3544,T30Inc,"₹15,716","85,714",442,"37,258",1,1
06-10-2024,NCR,Search Targeting,Skip,Android,Males,3544,T30Inc,"₹10,272","55,708",243,"28,282",9,-
07-10-2024,NCR,Search Targeting,Skip,Android,Males,3544,T30Inc,"₹3,845","20,943",111,"10,667",2,-
14-09-2024,NCR,Search Targeting,Skip,Android,Males,3544,T50Inc,₹2,16,-,10,-,-
15-09-2024,NCR,Search Targeting,Skip,Android,Males,3544,T50Inc,"₹2,401","12,347",66,"4,899",1,-
16-09-2024,NCR,Search Targeting,Skip,Android,Males,3544,T50Inc,"₹5,982","28,281",169,"9,131",4,2
17-09-2024,NCR,Search Targeting,Skip,Android,Males,3544,T50Inc,"₹5,404","19,450",124,"6,705",3,3
